balance,age,campaign,education,housing_yes,marital
0.7101297796359202,0.28846153846153855,0.2,2.0,1,2.0
0.69845832244578,0.2692307692307693,0.0,0.0,0,2.0
0.7008100339691664,0.25,0.0,1.0,0,2.0
0.731817785907151,0.23076923076923084,0.0,2.0,1,0.0
0.7949655953314171,0.23076923076923084,0.0,0.0,1,0.0
0.7086490723804547,0.42307692307692313,0.2,2.0,1,2.0
0.7078651685393258,0.326923076923077,0.6000000000000001,2.0,1,2.0
0.7401794268791917,0.46153846153846156,0.2,2.0,1,2.0
0.704119850187266,0.8076923076923078,0.2,2.0,1,2.0
0.7188398223151293,0.1923076923076924,0.4000000000000001,1.0,0,0.0
0.6938419998257992,0.21153846153846156,0.2,1.0,1,0.0
0.6870481665360161,0.28846153846153855,0.2,1.0,1,2.0
0.6950614058008884,0.0961538461538462,0.2,1.0,1,0.0
0.7105652817698807,0.3076923076923077,0.0,2.0,1,2.0
0.7212786342653079,0.21153846153846156,0.0,1.0,1,0.0
0.7123943907325145,0.2692307692307693,0.0,1.0,1,0.0
0.714659001829109,0.7115384615384616,0.0,1.0,1,2.0
0.6915773887292048,0.40384615384615385,0.0,2.0,0,0.0
0.7954010974653776,0.3653846153846154,0.0,1.0,1,0.0
0.7056005574427314,0.15384615384615385,0.0,1.0,1,0.0
0.7264175594460412,0.326923076923077,0.0,0.0,1,1.0
0.813953488372093,0.15384615384615385,0.0,0.0,1,0.0
0.89504398571553,0.3076923076923077,0.0,0.0,1,0.0
0.8180472084313213,0.7115384615384616,0.2,2.0,0,2.0
0.7249368521905757,0.40384615384615385,0.0,1.0,1,2.0
0.7558575037017682,0.17307692307692313,0.2,0.0,1,2.0
0.7412246320006968,0.23076923076923084,0.6000000000000001,1.0,1,0.0
0.7072554655517812,0.1923076923076924,0.4000000000000001,3.0,1,0.0
0.701332636529919,0.28846153846153855,0.0,1.0,1,0.0
0.7238045466422786,0.48076923076923084,0.2,0.0,1,2.0
0.7174462154864559,0.6153846153846154,0.2,0.0,1,2.0
0.7073425659785733,0.15384615384615385,0.0,2.0,1,0.0
0.7061231600034841,0.28846153846153855,0.2,1.0,1,2.0
0.7066457625642366,0.5576923076923077,0.4000000000000001,2.0,1,2.0
0.6405365386290393,0.28846153846153855,0.0,1.0,1,0.0
0.6696280811775978,0.3076923076923077,0.0,1.0,1,2.0
0.7463635571814302,0.28846153846153855,0.0,1.0,1,0.0
0.7116104868913857,0.0961538461538462,0.0,1.0,1,0.0
0.7218883372528525,0.28846153846153855,0.0,1.0,1,2.0
0.9124640710739482,0.4423076923076924,0.0,3.0,1,2.0
0.7023778416514241,0.17307692307692313,0.0,1.0,1,0.0
0.7515895827889557,0.3076923076923077,0.4000000000000001,1.0,1,0.0
0.6868739656824319,0.6730769230769232,0.2,1.0,1,2.0
0.704206950614058,0.3076923076923077,0.2,1.0,1,0.0
0.6993293267137008,0.42307692307692313,0.2,1.0,1,2.0
0.7289434718230119,0.17307692307692313,0.0,0.0,0,2.0
0.7460151554742618,0.28846153846153855,0.0,0.0,1,2.0
0.7298144760909329,0.42307692307692313,0.0,1.0,1,0.0
0.6989809250065325,0.05769230769230771,0.0,1.0,0,0.0
0.69845832244578,0.25,0.0,1.0,1,2.0
0.700374531835206,0.6346153846153847,0.0,1.0,1,2.0
0.7034230467729292,0.15384615384615385,0.2,1.0,1,0.0
0.8159567981883111,0.15384615384615385,0.0,2.0,1,2.0
0.7601254246145807,0.2692307692307693,0.0,1.0,0,0.0
0.8142147896524693,0.25,0.0,1.0,1,2.0
0.7025520425050082,0.7692307692307693,0.0,2.0,1,1.0
0.6535145022210609,0.40384615384615385,0.2,3.0,1,2.0
0.69845832244578,0.23076923076923084,0.0,1.0,1,2.0
0.7361728072467555,0.21153846153846156,0.0,0.0,1,0.0
0.6992422262869088,0.3846153846153847,0.4000000000000001,1.0,1,2.0
0.6979357198850275,0.21153846153846156,0.0,0.0,1,2.0
0.681299538367738,0.1923076923076924,0.2,1.0,1,0.0
0.7144848009755248,0.4423076923076924,0.2,1.0,1,0.0
0.7277240658479227,0.48076923076923084,0.8,2.0,1,2.0
0.7015939378102952,0.48076923076923084,0.2,2.0,1,0.0
0.7225851406671893,0.3653846153846154,0.2,1.0,1,2.0
0.7378277153558053,0.5384615384615385,0.6000000000000001,2.0,1,1.0
0.6866997648288476,0.6730769230769232,0.2,1.0,1,2.0
0.6990680254333246,0.1923076923076924,0.4000000000000001,1.0,1,0.0
0.7369567110878843,0.4423076923076924,0.2,1.0,1,2.0
0.7498475742531139,0.34615384615384615,0.2,1.0,1,2.0
0.7373922132218448,0.3653846153846154,0.0,0.0,1,2.0
0.7027262433585925,0.3846153846153847,0.2,1.0,1,2.0
0.7958365995993381,0.2692307692307693,0.2,1.0,1,2.0
0.7324274888946956,0.28846153846153855,0.2,2.0,1,1.0
0.6875707690967686,0.1923076923076924,0.4000000000000001,1.0,1,0.0
0.6900095810469471,0.6538461538461539,0.6000000000000001,2.0,1,1.0
0.7000261301280376,0.23076923076923084,0.0,1.0,0,0.0
0.7098684783555439,0.3653846153846154,0.2,1.0,1,2.0
0.7443602473652121,0.17307692307692313,0.0,1.0,1,0.0
0.7967947042940511,0.25,0.2,1.0,1,2.0
0.7216270359724762,0.5576923076923077,0.0,0.0,1,1.0
0.7582963156519467,0.28846153846153855,0.0,1.0,1,0.0
0.8487936590889296,0.5384615384615385,0.0,2.0,1,2.0
0.6646633568504485,0.3846153846153847,0.0,1.0,1,2.0
0.7064715617106524,0.28846153846153855,0.0,2.0,1,0.0
0.697500217751067,0.5000000000000001,0.0,2.0,1,2.0
0.8299799669018378,0.326923076923077,0.0,0.0,1,2.0
0.7133524954272276,0.3846153846153847,0.8,1.0,1,2.0
0.7350405016984584,0.730769230769231,0.0,2.0,1,2.0
0.7431408413901228,0.28846153846153855,0.6000000000000001,1.0,1,0.0
0.7103910809162965,0.5192307692307693,0.2,2.0,1,2.0
0.7002874314084139,0.23076923076923084,0.4000000000000001,2.0,1,2.0
0.6712829892866475,0.3076923076923077,0.0,1.0,1,2.0
0.680341433673025,0.2692307692307693,0.0,1.0,1,2.0
0.6986325232993642,0.2692307692307693,0.2,1.0,0,0.0
0.7884330633220102,0.17307692307692313,0.0,1.0,1,2.0
0.7729291873530181,0.576923076923077,0.2,1.0,1,2.0
0.7664837557704033,0.6923076923076924,0.2,2.0,1,2.0
0.7456667537670935,0.21153846153846156,0.4000000000000001,0.0,1,0.0
0.683215747757164,0.3653846153846154,0.0,1.0,1,1.0
0.7053392561623552,0.15384615384615385,0.4000000000000001,0.0,1,2.0
0.6987196237261563,0.48076923076923084,0.2,1.0,1,2.0
0.8999216096158871,0.7115384615384616,0.2,1.0,1,2.0
0.6863513631216793,0.5192307692307693,0.4000000000000001,1.0,1,0.0
0.7245884504834074,0.326923076923077,0.6000000000000001,1.0,1,0.0
0.40989460848358156,0.7500000000000001,0.0,0.0,1,2.0
0.7291176726765961,0.5961538461538463,0.2,2.0,1,2.0
0.7076038672589495,0.0961538461538462,0.2,1.0,1,0.0
0.712742792439683,0.5961538461538463,0.8,2.0,1,1.0
0.6808640362337776,0.326923076923077,0.2,0.0,1,0.0
0.6761606131870046,0.3846153846153847,0.0,0.0,1,0.0
0.8082919606306072,0.40384615384615385,0.2,1.0,1,2.0
0.6546468077693581,0.17307692307692313,0.4000000000000001,0.0,1,0.0
0.7672676596115321,0.3653846153846154,0.0,1.0,0,2.0
0.7540283947391342,0.3846153846153847,0.0,0.0,1,0.0
0.7025520425050082,0.15384615384615385,0.2,1.0,1,2.0
0.7195366257294661,0.5384615384615385,0.2,3.0,1,2.0
0.7393084226112708,0.5000000000000001,0.6000000000000001,1.0,1,2.0
0.7220625381064367,0.5000000000000001,0.0,2.0,1,2.0
0.7810295270446825,0.1923076923076924,0.0,1.0,1,2.0
0.6674505705077955,0.3653846153846154,0.0,1.0,0,2.0
0.7277240658479227,0.48076923076923084,0.0,1.0,1,0.0
0.7297273756641408,0.3076923076923077,0.4000000000000001,2.0,1,0.0
0.7076038672589495,0.40384615384615385,0.2,2.0,1,2.0
0.7035972476265133,0.2692307692307693,0.2,1.0,1,2.0
0.69845832244578,0.25,1.0000000000000002,1.0,0,2.0
0.69845832244578,0.46153846153846156,0.2,2.0,1,2.0
0.7172720146328717,0.25,0.0,1.0,1,0.0
0.918822402229771,0.23076923076923084,0.0,0.0,1,0.0
0.7294660743837644,0.21153846153846156,0.0,1.0,1,0.0
0.6785994251371832,0.21153846153846156,0.0,1.0,1,0.0
0.7157042069506141,0.34615384615384615,0.2,1.0,1,2.0
0.7428795401097466,0.4423076923076924,0.2,1.0,1,2.0
0.7178817176204163,0.3653846153846154,0.2,1.0,1,0.0
0.6988067241529483,0.2692307692307693,0.2,0.0,1,0.0
0.7278982667015068,0.40384615384615385,0.6000000000000001,0.0,1,2.0
0.69845832244578,0.25,0.4000000000000001,0.0,1,0.0
0.727027262433586,0.28846153846153855,0.2,1.0,1,0.0
0.7206689312777632,0.23076923076923084,0.2,0.0,1,0.0
0.7249368521905757,0.11538461538461542,0.4000000000000001,1.0,0,0.0
0.6761606131870046,0.7115384615384616,0.2,1.0,1,2.0
0.7579479139447783,0.17307692307692313,0.4000000000000001,1.0,1,0.0
0.7057747582963156,0.5576923076923077,0.8,0.0,1,1.0
0.7514153819353715,0.21153846153846156,0.2,2.0,1,2.0
0.718491420607961,0.730769230769231,0.6000000000000001,1.0,0,2.0
0.6995035275672851,0.25,0.6000000000000001,0.0,1,0.0
0.7751937984496124,0.5384615384615385,0.2,2.0,1,2.0
0.705165055308771,0.5576923076923077,0.6000000000000001,3.0,1,0.0
0.7428795401097466,0.21153846153846156,1.0000000000000002,1.0,1,0.0
0.833899486107482,0.326923076923077,0.2,0.0,1,1.0
0.7043811514676422,0.25,0.2,1.0,1,0.0
0.7022036407978399,0.21153846153846156,0.2,1.0,1,0.0
0.7197108265830503,0.576923076923077,0.0,3.0,1,1.0
0.8183085097116976,0.7884615384615384,0.6000000000000001,1.0,0,2.0
0.7326016897482798,0.5000000000000001,0.2,0.0,1,2.0
0.6639665534361119,0.23076923076923084,0.2,0.0,1,0.0
0.7062102604302761,0.6153846153846154,0.4000000000000001,2.0,1,2.0
0.6993293267137008,0.13461538461538464,0.2,1.0,1,2.0
0.7115233864645937,0.2692307692307693,0.6000000000000001,1.0,1,2.0
0.8192666144064106,0.5961538461538463,0.2,2.0,1,2.0
0.7204947304241791,0.3846153846153847,0.6000000000000001,1.0,1,2.0
0.7727549864994339,0.21153846153846156,0.2,1.0,1,0.0
0.7063844612838603,0.6346153846153847,0.2,0.0,1,2.0
0.7287692709694278,0.21153846153846156,0.2,1.0,1,0.0
0.7022036407978399,0.2692307692307693,0.2,1.0,1,1.0
0.6829544464767877,0.48076923076923084,0.2,2.0,1,2.0
0.8845919345004791,0.3076923076923077,0.6000000000000001,1.0,0,2.0
0.7994948175246058,0.3653846153846154,0.2,2.0,1,2.0
0.7094329762215835,0.40384615384615385,0.2,1.0,1,0.0
0.7555091019945998,0.1923076923076924,0.2,1.0,1,2.0
0.9055831373573731,0.3653846153846154,0.2,2.0,1,2.0
0.6997648288476613,0.21153846153846156,0.2,1.0,1,2.0
0.7068199634178207,0.13461538461538464,0.2,1.0,1,0.0
0.7150945039630694,0.28846153846153855,0.2,2.0,1,2.0
0.7325145893214877,0.3076923076923077,0.2,1.0,1,0.0
0.7011584356763348,0.6153846153846154,0.4000000000000001,2.0,1,1.0
0.7048166536016026,0.326923076923077,0.4000000000000001,1.0,0,2.0
0.69845832244578,0.6730769230769232,0.2,0.0,0,1.0
0.7120459890253462,0.4423076923076924,0.8,2.0,1,0.0
0.7185785210347531,0.576923076923077,0.4000000000000001,2.0,1,2.0
0.6912289870220364,0.2692307692307693,0.4000000000000001,1.0,1,0.0
0.7104781813430886,0.3846153846153847,0.4000000000000001,1.0,0,2.0
0.7177075167668322,0.7500000000000001,0.2,1.0,1,2.0
0.9844961240310077,0.6153846153846154,0.4000000000000001,0.0,1,2.0
0.7243271492030311,0.3076923076923077,0.6000000000000001,1.0,1,0.0
0.6907063844612839,0.2692307692307693,0.2,2.0,1,2.0
0.7197108265830503,0.1923076923076924,0.4000000000000001,1.0,1,0.0
0.7116975873181779,0.23076923076923084,0.2,1.0,1,2.0
0.8461806462851669,0.4423076923076924,0.4000000000000001,0.0,1,0.0
0.7606480271753332,0.34615384615384615,0.4000000000000001,3.0,0,2.0
0.7258949568852887,0.5961538461538463,0.2,1.0,1,1.0
0.7256336556049124,0.2692307692307693,0.2,0.0,1,2.0
0.7779810121069594,0.6730769230769232,0.6000000000000001,0.0,1,2.0
0.6630084487413989,0.5000000000000001,0.2,1.0,1,2.0
0.7278982667015068,0.3076923076923077,0.2,0.0,1,1.0
0.6605696367912203,0.730769230769231,0.2,1.0,1,1.0
0.7654385506488982,0.17307692307692313,0.2,1.0,1,0.0
0.708910373660831,0.2692307692307693,0.4000000000000001,1.0,1,2.0
0.69845832244578,0.48076923076923084,0.4000000000000001,2.0,0,0.0
0.729030572249804,0.326923076923077,0.2,1.0,1,2.0
0.6986325232993642,0.1923076923076924,0.0,1.0,1,2.0
0.7181430189007926,0.6538461538461539,0.6000000000000001,2.0,1,2.0
0.7067328629910287,0.34615384615384615,0.2,2.0,1,2.0
0.7091716749412073,0.326923076923077,0.4000000000000001,0.0,1,0.0
0.6997648288476613,0.23076923076923084,0.0,1.0,1,2.0
0.7311209824928142,0.0961538461538462,0.4000000000000001,3.0,1,0.0
0.8021078303283686,0.3653846153846154,0.4000000000000001,1.0,1,1.0
0.7408762302935284,0.21153846153846156,0.2,1.0,1,0.0
0.7091716749412073,0.1923076923076924,0.0,1.0,1,0.0
0.8963504921174114,0.730769230769231,0.8,0.0,1,1.0
0.7100426792091281,0.17307692307692313,0.6000000000000001,1.0,1,2.0
0.7373922132218448,0.28846153846153855,0.2,2.0,1,0.0
0.6232035536974131,0.6730769230769232,0.8,2.0,1,2.0
0.6991551258601167,0.5576923076923077,0.6000000000000001,1.0,0,2.0
0.7077780681125337,0.6153846153846154,0.6000000000000001,1.0,1,2.0
0.7524605870568766,0.25,0.4000000000000001,1.0,0,0.0
0.7021165403710479,0.25,0.4000000000000001,1.0,1,2.0
0.688006271230729,0.3653846153846154,0.2,0.0,1,2.0
0.7406149290131522,0.3076923076923077,0.6000000000000001,1.0,0,2.0
0.6995035275672851,0.2692307692307693,0.6000000000000001,2.0,1,0.0
0.711871788171762,0.6923076923076924,0.4000000000000001,0.0,0,2.0
0.7512411810817873,0.25,0.2,0.0,1,0.0
0.7472345614493511,0.7115384615384616,0.4000000000000001,1.0,1,2.0
0.7475829631565195,0.17307692307692313,0.4000000000000001,1.0,1,2.0
0.7656127515024824,0.34615384615384615,0.6000000000000001,1.0,1,2.0
0.69845832244578,0.28846153846153855,0.2,1.0,1,2.0
0.7643933455273931,0.48076923076923084,0.6000000000000001,2.0,1,2.0
0.7274627645675464,0.46153846153846156,0.4000000000000001,1.0,1,2.0
0.7348663008448741,0.576923076923077,0.4000000000000001,2.0,1,2.0
0.6761606131870046,0.4423076923076924,0.4000000000000001,1.0,0,0.0
0.741485933281073,0.34615384615384615,0.4000000000000001,1.0,1,2.0
0.7095200766483756,0.7692307692307693,0.8,3.0,1,0.0
0.7044682518944343,0.42307692307692313,0.4000000000000001,1.0,1,2.0
0.760560926748541,0.25,0.2,0.0,1,2.0
0.6975873181778591,0.46153846153846156,0.6000000000000001,2.0,1,2.0
0.6728507969689052,0.3076923076923077,0.2,1.0,1,1.0
0.7177946171936243,0.3076923076923077,1.0000000000000002,1.0,1,2.0
0.7059489591498999,0.326923076923077,0.6000000000000001,3.0,1,2.0
0.69845832244578,0.7500000000000001,1.0000000000000002,1.0,1,1.0
0.7007229335423744,0.1923076923076924,0.4000000000000001,2.0,0,2.0
0.7074296664053654,0.6153846153846154,1.0000000000000002,1.0,1,2.0
0.6914902883024127,0.5384615384615385,0.2,0.0,1,2.0
0.7098684783555439,0.1923076923076924,0.8,1.0,1,2.0
0.7076909676857417,0.7500000000000001,0.6000000000000001,3.0,0,2.0
0.6997648288476613,0.5961538461538463,0.8,1.0,0,2.0
0.7134395958540197,0.730769230769231,0.8,1.0,1,2.0
0.69845832244578,0.5961538461538463,0.2,0.0,1,1.0
0.7077780681125337,0.6153846153846154,0.8,0.0,1,2.0
0.6997648288476613,0.5576923076923077,0.6000000000000001,1.0,0,0.0
0.7072554655517812,0.5192307692307693,0.8,2.0,1,2.0
0.7249368521905757,0.5000000000000001,0.2,1.0,1,2.0
0.69845832244578,0.3076923076923077,0.2,1.0,1,2.0
0.7667450570507796,0.13461538461538464,0.2,0.0,1,2.0
0.9232645239961677,0.23076923076923084,0.2,2.0,0,2.0
0.7274627645675464,0.13461538461538464,0.4000000000000001,0.0,1,2.0
0.6792962285515199,0.3076923076923077,0.6000000000000001,1.0,1,1.0
0.7201463287170107,0.13461538461538464,0.8,1.0,1,0.0
0.6760735127602125,0.28846153846153855,0.6000000000000001,1.0,1,2.0
0.7167494120721192,0.5000000000000001,0.2,1.0,0,1.0
0.7021165403710479,0.6923076923076924,0.2,1.0,1,2.0
0.7167494120721192,0.48076923076923084,0.8,1.0,1,2.0
0.7267659611532097,0.326923076923077,0.2,1.0,0,2.0
0.7091716749412073,0.17307692307692313,0.4000000000000001,1.0,1,0.0
0.6962808117759777,0.46153846153846156,0.2,2.0,1,2.0
0.69845832244578,0.25,0.6000000000000001,2.0,1,2.0
0.7340823970037453,0.21153846153846156,0.4000000000000001,0.0,1,2.0
0.69845832244578,0.3653846153846154,0.6000000000000001,0.0,1,2.0
0.7185785210347531,0.8076923076923078,0.2,3.0,1,2.0
0.7973173068548036,0.13461538461538464,0.4000000000000001,1.0,1,0.0
0.6809511366605696,0.1923076923076924,0.6000000000000001,1.0,1,2.0
0.6742444037975787,0.42307692307692313,0.4000000000000001,1.0,1,0.0
0.6998519292744535,0.48076923076923084,0.6000000000000001,0.0,1,0.0
0.6738089016636182,0.6346153846153847,0.6000000000000001,2.0,1,2.0
0.6894869784861946,0.1923076923076924,0.6000000000000001,1.0,1,0.0
0.7083006706732863,0.6923076923076924,0.4000000000000001,2.0,0,2.0
0.7199721278634266,0.326923076923077,0.2,0.0,1,2.0
0.6634439508753593,0.15384615384615385,0.2,0.0,0,1.0
0.6949743053740963,0.7115384615384616,0.2,1.0,1,0.0
0.7015939378102952,0.40384615384615385,0.2,1.0,1,1.0
0.8872049473042418,0.34615384615384615,0.2,0.0,1,2.0
0.7196237261562581,0.326923076923077,0.4000000000000001,0.0,1,0.0
0.6986325232993642,0.28846153846153855,0.2,2.0,1,2.0
0.7626513369915513,0.42307692307692313,0.2,1.0,1,0.0
0.7233690445083181,0.25,0.6000000000000001,1.0,0,2.0
0.7255465551781204,0.2692307692307693,0.2,0.0,0,0.0
0.7455796533403014,0.17307692307692313,0.0,0.0,1,0.0
0.9565368870307465,0.25,0.0,1.0,1,0.0
0.6225938507098685,0.1923076923076924,0.6000000000000001,1.0,1,0.0
0.7049908544551868,0.28846153846153855,0.2,1.0,1,1.0
0.924658130824841,0.25,0.0,1.0,1,0.0
0.6589147286821706,0.13461538461538464,0.0,1.0,1,2.0
0.69845832244578,0.21153846153846156,0.2,1.0,0,2.0
0.7249368521905757,0.5576923076923077,0.0,2.0,1,2.0
0.71762041634004,0.7884615384615384,0.0,2.0,1,1.0
0.7473216618761432,0.326923076923077,0.4000000000000001,0.0,1,0.0
0.7168365124989112,0.28846153846153855,0.2,2.0,1,2.0
0.7155300060970299,0.46153846153846156,0.4000000000000001,0.0,1,0.0
0.7316435850535667,0.3076923076923077,0.0,1.0,1,0.0
0.7144848009755248,0.25,0.4000000000000001,1.0,1,2.0
0.6854803588537584,0.23076923076923084,0.4000000000000001,3.0,1,0.0
0.6691054786168452,0.6923076923076924,0.2,3.0,1,2.0
0.7167494120721192,0.6538461538461539,0.0,2.0,1,0.0
0.7626513369915513,0.42307692307692313,0.0,2.0,1,1.0
0.7049908544551868,0.730769230769231,0.2,1.0,1,1.0
0.7542896960195105,0.13461538461538464,0.0,0.0,1,0.0
0.7052521557355631,0.8076923076923078,0.4000000000000001,1.0,1,2.0
0.8341607873878583,0.48076923076923084,0.4000000000000001,2.0,1,2.0
0.7182301193275847,0.2692307692307693,0.0,3.0,1,2.0
0.750892779374619,0.576923076923077,0.0,1.0,1,1.0
0.7679644630258688,0.48076923076923084,0.0,1.0,1,0.0
0.7896524692970995,0.3653846153846154,0.0,1.0,1,2.0
0.7081264698197022,0.6538461538461539,0.2,2.0,1,1.0
0.660221235084052,0.13461538461538464,0.0,1.0,1,0.0
0.7016810382370874,0.25,0.0,0.0,1,0.0
0.7299886769445171,0.326923076923077,0.2,1.0,1,2.0
0.698545422872572,0.17307692307692313,0.0,1.0,1,0.0
0.7249368521905757,0.4423076923076924,0.2,1.0,1,2.0
0.6907063844612839,0.3076923076923077,0.0,1.0,1,0.0
0.7224980402403972,0.7115384615384616,0.0,1.0,1,2.0
0.7235432453619023,0.15384615384615385,0.2,1.0,1,2.0
0.7550735998606393,0.34615384615384615,0.2,2.0,1,2.0
0.7133524954272276,0.5192307692307693,0.0,1.0,1,2.0
0.6721539935545684,0.17307692307692313,0.4000000000000001,1.0,1,2.0
0.7278111662747148,0.25,0.0,1.0,0,2.0
0.7760648027175333,0.21153846153846156,0.0,1.0,0,1.0
0.7157913073774061,0.15384615384615385,0.0,1.0,1,0.0
0.785297447957495,0.5384615384615385,0.0,1.0,1,2.0
0.7078651685393258,0.2692307692307693,0.0,0.0,1,2.0
0.7019423395174637,0.13461538461538464,0.0,0.0,0,0.0
0.716575211218535,0.6923076923076924,0.0,2.0,0,2.0
0.6798188311122725,0.1923076923076924,0.4000000000000001,0.0,1,0.0
0.7416601341346573,0.40384615384615385,0.2,1.0,1,0.0
0.7143977005487328,0.3653846153846154,0.2,1.0,1,2.0
0.7157913073774061,0.34615384615384615,0.6000000000000001,2.0,1,2.0
0.7140492988415643,0.730769230769231,0.2,2.0,1,1.0
0.7362599076735477,0.7884615384615384,0.4000000000000001,1.0,1,2.0
0.7090845745144151,0.23076923076923084,0.2,1.0,1,0.0
0.7307725807856459,0.7884615384615384,0.4000000000000001,1.0,1,2.0
0.699416427140493,0.21153846153846156,0.6000000000000001,0.0,1,0.0
0.7153558052434457,0.576923076923077,1.0000000000000002,1.0,1,2.0
0.7004616322619981,0.5000000000000001,0.2,1.0,1,2.0
0.7865168539325843,0.28846153846153855,0.6000000000000001,0.0,1,0.0
0.7373051127950527,0.40384615384615385,0.0,2.0,1,0.0
0.6959324100688093,0.5384615384615385,0.0,2.0,1,2.0
0.7818134308858113,0.1923076923076924,0.4000000000000001,1.0,1,2.0
0.7243271492030311,0.25,0.0,1.0,1,2.0
0.775803501437157,0.42307692307692313,0.2,1.0,1,0.0
0.7084748715268705,0.3653846153846154,0.0,1.0,1,0.0
0.7138750979879801,0.21153846153846156,0.4000000000000001,1.0,1,2.0
0.6960195104956014,0.21153846153846156,0.0,1.0,1,2.0
0.7812908283250588,0.11538461538461542,0.2,1.0,1,2.0
0.6988938245797405,0.2692307692307693,0.2,1.0,1,0.0
0.7494991725459454,0.15384615384615385,0.0,1.0,1,0.0
0.5725982057312081,0.5576923076923077,0.2,3.0,1,2.0
0.6964550126295619,0.15384615384615385,0.0,1.0,1,0.0
0.673721801236826,0.1923076923076924,0.0,1.0,1,0.0
0.8000174200853585,0.7692307692307693,0.0,1.0,1,2.0
0.7197108265830503,0.326923076923077,0.0,0.0,1,0.0
0.6921870917167494,0.21153846153846156,0.0,1.0,1,0.0
0.8203118195279157,0.730769230769231,0.6000000000000001,2.0,1,2.0
0.69845832244578,0.48076923076923084,0.0,2.0,1,2.0
0.7359986063931714,0.5192307692307693,0.0,1.0,1,2.0
0.7097813779287518,0.25,0.0,1.0,1,0.0
0.7147461022559011,0.3076923076923077,0.2,1.0,1,2.0
0.7108265830502569,0.2692307692307693,0.0,2.0,1,2.0
0.6996777284208693,0.28846153846153855,0.0,1.0,1,0.0
0.679383328978312,0.1923076923076924,0.2,1.0,1,0.0
0.722410939813605,0.48076923076923084,0.6000000000000001,1.0,1,0.0
0.7087361728072468,0.17307692307692313,0.0,1.0,1,0.0
0.7237174462154865,0.23076923076923084,0.0,1.0,1,0.0
0.7911331765525651,0.2692307692307693,0.0,2.0,1,2.0
0.7771971082658305,0.3653846153846154,0.0,1.0,1,1.0
0.7531573904712133,0.25,0.2,1.0,1,0.0
0.6995906279940772,0.730769230769231,0.2,2.0,1,2.0
0.737653514502221,0.15384615384615385,0.0,0.0,1,2.0
0.6929709955578782,0.48076923076923084,0.6000000000000001,1.0,1,2.0
0.712742792439683,0.576923076923077,0.2,1.0,1,1.0
0.7842522428359899,0.25,0.2,2.0,1,0.0
0.7521121853497083,0.34615384615384615,0.4000000000000001,1.0,1,0.0
0.7191011235955056,0.11538461538461542,0.2,1.0,1,2.0
0.7315564846267747,0.21153846153846156,0.2,1.0,0,2.0
0.7237174462154865,0.0961538461538462,0.6000000000000001,1.0,1,0.0
0.7075167668321575,0.6923076923076924,0.0,1.0,1,1.0
0.7086490723804547,0.11538461538461542,0.0,1.0,1,0.0
0.7224980402403972,0.13461538461538464,0.6000000000000001,1.0,1,0.0
0.6570856197195366,0.34615384615384615,0.8,1.0,1,0.0
0.7714484800975525,0.42307692307692313,0.4000000000000001,3.0,1,0.0
0.7317306854803589,0.21153846153846156,0.0,1.0,1,0.0
0.752808988764045,0.21153846153846156,0.0,2.0,1,2.0
0.7329500914554481,0.576923076923077,0.4000000000000001,2.0,1,0.0
0.6988938245797405,0.0961538461538462,0.0,1.0,0,0.0
0.7000261301280376,0.3653846153846154,1.0000000000000002,1.0,0,0.0
0.6580437244142496,0.25,0.6000000000000001,2.0,1,2.0
0.7272014632871702,0.21153846153846156,0.2,1.0,1,1.0
0.8802369131608745,0.730769230769231,0.0,1.0,1,2.0
0.6758122114798363,0.1923076923076924,0.2,1.0,1,0.0
0.7190140231687135,0.5000000000000001,0.0,1.0,1,2.0
0.7580350143715704,0.576923076923077,0.0,1.0,1,2.0
0.7383503179165578,0.23076923076923084,0.4000000000000001,1.0,1,2.0
0.7266788607264175,0.2692307692307693,0.0,2.0,1,2.0
0.79008797143106,0.4423076923076924,0.0,2.0,1,2.0
0.7016810382370874,0.23076923076923084,0.2,1.0,0,1.0
0.7380019162093894,0.3653846153846154,0.0,1.0,1,2.0
0.7483668669976483,0.23076923076923084,0.2,1.0,1,0.0
0.7014197369567111,0.1923076923076924,0.6000000000000001,1.0,1,0.0
0.7281595679818831,0.28846153846153855,0.4000000000000001,1.0,0,0.0
0.7011584356763348,0.4423076923076924,0.2,3.0,0,2.0
0.6819963417820747,0.46153846153846156,0.2,1.0,1,2.0
0.7353889034056267,0.6153846153846154,0.2,1.0,1,0.0
0.7202334291438028,0.0961538461538462,0.2,0.0,1,0.0
0.9741311732427489,0.3846153846153847,0.2,1.0,1,2.0
0.7321661876143193,0.25,0.4000000000000001,1.0,1,1.0
0.7729291873530181,0.326923076923077,0.4000000000000001,1.0,1,0.0
0.7806811253375141,0.6538461538461539,0.4000000000000001,1.0,1,1.0
0.7101297796359202,0.34615384615384615,0.2,1.0,0,2.0
0.9462590366692797,0.1923076923076924,0.2,1.0,1,0.0
0.9092413552826408,0.17307692307692313,0.2,0.0,1,0.0
0.83215747757164,0.11538461538461542,0.2,0.0,1,0.0
0.69845832244578,0.5192307692307693,0.2,0.0,0,0.0
0.742356937548994,0.40384615384615385,0.0,1.0,1,2.0
0.669802282031182,0.3846153846153847,0.6000000000000001,1.0,1,0.0
0.7066457625642366,0.11538461538461542,0.2,1.0,1,2.0
0.7453183520599251,0.326923076923077,0.6000000000000001,0.0,1,1.0
